date,name,ml_signal
2015-06-01,CERN,0.5363915136889729
2015-06-01,CF,0.5111103943495559
2015-06-01,CFG,0.5212335961991545
2015-06-01,CHD,0.5224606871432445
2015-06-01,CHK,0.5285702068259092
2015-06-01,CHRW,0.5388513763290027
2015-06-01,CHTR,0.530577945578359
2015-06-01,CI,0.5078300793624212
2015-06-01,CINF,0.534632579813674
2015-06-01,CL,0.534632579813674
2015-06-01,CLX,0.5272556262380194
2015-06-01,CMA,0.5192667454915771
2015-06-01,CMCSA,0.526108267927707
2015-06-01,CME,0.520175110081551
2015-06-01,CMG,0.5437570963371615
2015-06-01,CMI,0.5242666217485316
2015-06-01,CMS,0.5242587244884296
2015-06-01,CNC,0.508997459163329
2015-06-01,CNP,0.5257221510881654
2015-06-01,COF,0.524697932714376
2015-06-01,COG,0.5218879151472012
2015-06-01,COL,0.5272556262380194
2015-06-01,COO,0.5251411019258377
2015-06-01,COP,0.5368345784510139
2015-06-01,COST,0.5330556302572017
2015-06-01,COTY,0.5230343128332942
2015-06-01,CPB,0.5103678707825777
2015-06-01,CRM,0.5123313825946723
2015-06-01,CSCO,0.5218879151472012
2015-06-01,CSX,0.5257221510881654
2015-06-01,CTAS,0.5114553713668495
2015-06-01,CTL,0.5365538605290097
2015-06-01,CTSH,0.5114553713668495
2015-06-01,CTXS,0.5254247987575978
2015-06-01,CVS,0.520175110081551
2015-06-01,CVX,0.5378525986929954
2015-06-01,CXO,0.5254247987575978
2015-06-01,D,0.5272556262380194
2015-06-01,DAL,0.5346482939055862
2015-06-01,DE,0.5123313825946723
2015-06-01,DFS,0.5272556262380194
2015-06-01,DG,0.5369360939819591
2015-06-01,DGX,0.5123313825946723
2015-06-01,DHI,0.5242587244884296
2015-06-01,DHR,0.5123313825946723
2015-06-01,DIS,0.5175191411223523
2015-06-01,DISCA,0.5230343128332942
2015-06-01,DISCK,0.5230343128332942
2015-06-01,DISH,0.5233410905315078
2015-06-01,DLR,0.5251411019258377
2015-06-01,DLTR,0.5353376807030973
2015-06-01,DOV,0.5272539166682575
2015-06-01,DPS,0.5272556262380194
2015-06-01,DRE,0.5257221510881654
2015-06-01,DRI,0.5251411019258377
2015-06-01,DTE,0.5343353252143023
2015-06-01,DUK,0.534632579813674
2015-06-01,DVA,0.5175191411223523
2015-06-01,DVN,0.5272556262380194
2015-06-01,EA,0.5123313825946723
2015-06-01,EBAY,0.5101450061313114
2015-06-01,ECL,0.5239951595518013
2015-06-01,ED,0.5282137266316415
2015-06-01,EFX,0.5123313825946723
2015-06-01,EIX,0.5255084422145265
2015-06-01,EL,0.5166661680251164
2015-06-01,EMN,0.5239951595518013
2015-06-01,EMR,0.5163717447248566
2015-06-01,EOG,0.5379540831391423
2015-06-01,EQIX,0.5094839464741091
2015-06-01,EQR,0.5254247987575978
2015-06-01,EQT,0.5272556262380194
2015-06-01,ES,0.5255084422145265
2015-06-01,ESRX,0.5291145514274376
2015-06-01,ESS,0.5526221064898948
2015-06-01,ETFC,0.5218879151472012
2015-06-01,ETN,0.5262671666096246
2015-06-01,ETR,0.5254247987575978
2015-06-01,EW,0.5276854528826403
2015-06-01,EXC,0.5218879151472012
2015-06-01,EXPD,0.5272556262380194
2015-06-01,EXPE,0.5117388665707456
2015-06-01,EXR,0.5123313825946723
2015-06-01,F,0.5348762997942579
2015-06-01,FAST,0.5257221510881654
2015-06-01,FB,0.5254247987575978
2015-06-01,FBHS,0.5239951595518013
2015-06-01,FCX,0.5342500942729465
2015-06-01,FDX,0.5123313825946723
2015-06-01,FE,0.5242587244884296
2015-06-01,FFIV,0.5163213908393112
2015-06-01,FIS,0.5368345784510139
2015-06-01,FISV,0.5239951595518013
2015-06-01,FITB,0.5249609409767311
2015-06-01,FL,0.5123313825946723
2015-06-01,FLIR,0.5257221510881654
2015-06-01,FLR,0.5368345784510139
2015-06-01,FLS,0.5369360939819591
2015-06-01,FMC,0.5369360939819591
2015-06-01,FOX,0.5218879151472012
2015-06-01,FOXA,0.5257221510881654
2015-06-01,FRT,0.528446212651057
2015-06-01,FTI,0.5224606871432445
2015-06-01,GD,0.5123313825946723
2015-06-01,GE,0.5218879151472012
2015-06-01,GGP,0.5249625482394968
2015-06-01,GILD,0.5108628071577734
2015-06-01,GIS,0.5239951595518013
2015-06-01,GLW,0.5257221510881654
2015-06-01,GM,0.526108267927707
2015-06-01,GOOG,0.5314555108489213
2015-06-01,GOOGL,0.5393797952074749
2015-06-01,GPC,0.5345309970677674
2015-06-01,GPN,0.5114553713668495
2015-06-01,GPS,0.5369360939819591
2015-06-01,GRMN,0.534632579813674
2015-06-01,GS,0.5108628071577734
2015-06-01,GT,0.5084227822684095
2015-06-01,GWW,0.5243684513256296
2015-06-01,HAL,0.534632579813674
2015-06-01,HAS,0.5123313825946723
2015-06-01,HBAN,0.5238269230992625
2015-06-01,HBI,0.5242587244884296
2015-06-01,HCA,0.5111103943495559
2015-06-01,HCN,0.5363915136889729
2015-06-01,HCP,0.5363915136889729
2015-06-01,HD,0.5245680736610201
2015-06-01,HES,0.5388513763290027
2015-06-01,HIG,0.5257221510881654
2015-06-01,HII,0.537168290312022
2015-06-01,HOG,0.5365538605290097
2015-06-01,HOLX,0.5148504259039484
2015-06-01,HON,0.5208177320418885
2015-06-01,HP,0.534632579813674
2015-06-01,HRB,0.5218879151472012
2015-06-01,HRL,0.5218879151472012
2015-06-01,HRS,0.5239951595518013
2015-06-01,HSIC,0.5251411019258377
2015-06-01,HST,0.5242587244884296
2015-06-01,HSY,0.5358351953852025
2015-06-01,HUM,0.5051401281640767
2015-06-01,IBM,0.524697932714376
2015-06-01,ICE,0.5239951595518013
2015-06-01,IDXX,0.5363915136889729
2015-06-01,IFF,0.5239951595518013
2015-06-01,ILMN,0.5108628071577734
2015-06-01,INCY,0.5108628071577734
2015-06-01,INFO,0.5230343128332942
2015-06-01,INTC,0.5230343128332942
2015-06-01,INTU,0.5111103943495559
2015-06-01,IP,0.534632579813674
2015-06-01,IPG,0.5257221510881654
2015-06-01,IQV,0.5114553713668495
2015-06-01,IR,0.5239951595518013
2015-06-01,IRM,0.5218879151472012
2015-06-01,ISRG,0.5283913155561597
2015-06-01,IT,0.5123313825946723
2015-06-01,ITW,0.534632579813674
2015-06-01,IVZ,0.5257221510881654
2015-06-01,JBHT,0.5355543957865442
2015-06-01,JCI,0.525424257139422
2015-06-01,JEC,0.534632579813674
2015-06-01,JNJ,0.5272556262380194
2015-06-01,JNPR,0.518621376269941
2015-06-01,JPM,0.5123313825946723
2015-06-01,JWN,0.5368345784510139
2015-06-01,K,0.534632579813674
2015-06-01,KEY,0.5350647476611572
2015-06-01,KIM,0.5257221510881654
2015-06-01,KLAC,0.5270685214524098
2015-06-01,KMB,0.5272556262380194
2015-06-01,KMI,0.5342500942729465
2015-06-01,KMX,0.520175110081551
2015-06-01,KO,0.525424257139422
2015-06-01,KORS,0.544753914125731
2015-06-01,KR,0.5218879151472012
2015-06-01,KSS,0.538167276975823
2015-06-01,KSU,0.5437570963371615
2015-06-01,L,0.534632579813674
2015-06-01,LB,0.5359367406087399
2015-06-01,LEG,0.5163717447248566
2015-06-01,LEN,0.5272556262380194
2015-06-01,LH,0.5353920019998638
2015-06-01,LKQ,0.5114553713668495
2015-06-01,LLL,0.5353920019998638
2015-06-01,LLY,0.5067670354571766
2015-06-01,LMT,0.5314555108489213
2015-06-01,LNC,0.5272556262380194
2015-06-01,LNT,0.5242587244884296
2015-06-01,LOW,0.5363915136889729
2015-06-01,LRCX,0.5111103943495559
2015-06-01,LUK,0.5218879151472012
2015-06-01,LUV,0.5381761222231096
2015-06-01,LYB,0.5166661680251164
2015-06-01,M,0.5257153576935508
2015-06-01,MA,0.5123313825946723
2015-06-01,MAA,0.5251411019258377
2015-06-01,MAC,0.5272738965852819
2015-06-01,MAR,0.5369360939819591
2015-06-01,MAS,0.5218879151472012
2015-06-01,MAT,0.5257221510881654
2015-06-01,MCD,0.5272556262380194
2015-06-01,MCHP,0.5270685214524098
2015-06-01,MCK,0.5117388665707456
2015-06-01,MCO,0.5123313825946723
2015-06-01,MDLZ,0.5114553713668495
2015-06-01,MDT,0.5239951595518013
2015-06-01,MET,0.5239951595518013
2015-06-01,MGM,0.5282033008087955
2015-06-01,MHK,0.5128868857619524
2015-06-01,MKC,0.5163717447248566
2015-06-01,MLM,0.5275890647200874
2015-06-01,MMC,0.520175110081551
2015-06-01,MMM,0.5325104597186704
2015-06-01,MNST,0.5369360939819591
2015-06-01,MO,0.5269578288042963
2015-06-01,MON,0.527444433850375
2015-06-01,MOS,0.527444433850375
2015-06-01,MPC,0.5239951595518013
2015-06-01,MRK,0.5251411019258377
2015-06-01,MRO,0.5368345784510139
2015-06-01,MS,0.5236069651077017
2015-06-01,MSFT,0.5192667454915771
2015-06-01,MSI,0.5360944077214435
2015-06-01,MTB,0.5272556262380194
2015-06-01,MTD,0.5203683105867482
2015-06-01,MU,0.526108267927707
2015-06-01,MYL,0.5134793331323653
2015-06-01,NAVI,0.5257221510881654
2015-06-01,NBL,0.5380746446694551
2015-06-01,NCLH,0.5123313825946723
2015-06-01,NDAQ,0.5163717447248566
2015-06-01,NEE,0.5272738965852819
2015-06-01,NEM,0.5123313825946723
2015-06-01,NFLX,0.5097752518195243
2015-06-01,NFX,0.5224606871432445
2015-06-01,NI,0.5114553713668495
2015-06-01,NKE,0.5265890804627391
2015-06-01,NLSN,0.5272556262380194
2015-06-01,NOC,0.5251411019258377
2015-06-01,NOV,0.5369360939819591
2015-06-01,NRG,0.5257221510881654
2015-06-01,NSC,0.5437570963371615
2015-06-01,NTAP,0.5369360939819591
2015-06-01,NTRS,0.5262671666096246
2015-06-01,NUE,0.5272556262380194
2015-06-01,NVDA,0.526108267927707
2015-06-01,NWL,0.5224606871432445
2015-06-01,NWS,0.5285702068259092
2015-06-01,NWSA,0.5285702068259092
2015-06-01,O,0.5369360939819591
2015-06-01,OKE,0.5388513763290027
2015-06-01,OMC,0.5368345784510139
2015-06-01,ORCL,0.5255084422145265
2015-06-01,ORLY,0.5123313825946723
2015-06-01,OXY,0.5272738965852819
2015-06-01,PAYX,0.5239951595518013
2015-06-01,PBCT,0.5206956719794864
2015-06-01,PCAR,0.5272556262380194
2015-06-01,PCG,0.5251411019258377
2015-06-01,PCLN,0.5437570963371615
2015-06-01,PDCO,0.5251411019258377
2015-06-01,PEG,0.5224606871432445
2015-06-01,PEP,0.5248670354730967
2015-06-01,PFE,0.526108267927707
2015-06-01,PFG,0.5265890804627391
2015-06-01,PG,0.5369360939819591
2015-06-01,PGR,0.5218879151472012
2015-06-01,PH,0.527444433850375
2015-06-01,PHM,0.5345309970677674
2015-06-01,PKG,0.5368345784510139
2015-06-01,PKI,0.5163717447248566
2015-06-01,PLD,0.5363915136889729
2015-06-01,PM,0.5265890804627391
2015-06-01,PNC,0.5123313825946723
2015-06-01,PNR,0.5239951595518013
2015-06-01,PNW,0.5255084422145265
2015-06-01,PPG,0.520175110081551
2015-06-01,PPL,0.5230343128332942
2015-06-01,PRGO,0.5119864339290656
2015-06-01,PRU,0.524697932714376
2015-06-01,PSA,0.5163717447248566
2015-06-01,PSX,0.5272556262380194
2015-06-01,PVH,0.5245680736610201
2015-06-01,PWR,0.5218879151472012
2015-06-01,PX,0.5239951595518013
2015-06-01,PXD,0.5437570963371615
2015-06-01,QCOM,0.5239951595518013
2015-06-01,QRVO,0.5117388665707456
2015-06-01,RCL,0.5123313825946723
2015-06-01,RE,0.524697932714376
2015-06-01,REG,0.5343353252143023
2015-06-01,REGN,0.5094839464741091
2015-06-01,RF,0.5234579412556281
2015-06-01,RHI,0.5343353252143023
2015-06-01,RHT,0.5229264078254631
2015-06-01,RJF,0.5239951595518013
2015-06-01,RL,0.5314555108489213
2015-06-01,RMD,0.5357771797718281
2015-06-01,ROK,0.5119864339290656
2015-06-01,ROP,0.5119864339290656
2015-06-01,ROST,0.5369360939819591
2015-06-01,RRC,0.5368345784510139
2015-06-01,RSG,0.5239744163932767
2015-06-01,RTN,0.5358351953852025
2015-06-01,SBAC,0.5319522822676958
2015-06-01,SBUX,0.5114553713668495
2015-06-01,SCG,0.5255084422145265
2015-06-01,SCHW,0.5218879151472012
2015-06-01,SEE,0.5123313825946723
2015-06-01,SHW,0.5119864339290656
2015-06-01,SIG,0.5330556302572017
2015-06-01,SJM,0.5123313825946723
2015-06-01,SLB,0.5265890804627391
2015-06-01,SLG,0.533460963577943
2015-06-01,SNA,0.5163213908393112
2015-06-01,SNI,0.5363915136889729
2015-06-01,SNPS,0.5114553713668495
2015-06-01,SO,0.5269578288042963
2015-06-01,SPG,0.5314555108489213
2015-06-01,SPGI,0.5272556262380194
2015-06-01,SRCL,0.5239951595518013
2015-06-01,SRE,0.5239951595518013
2015-06-01,STI,0.5259110204577669
2015-06-01,STT,0.5265890804627391
2015-06-01,STX,0.534632579813674
2015-06-01,STZ,0.5175191411223523
2015-06-01,SWK,0.5123313825946723
2015-06-01,SWKS,0.5108628071577734
2015-06-01,SYF,0.5218879151472012
2015-06-01,SYK,0.5123313825946723
2015-06-01,SYMC,0.5234018037739483
2015-06-01,SYY,0.525424257139422
2015-06-01,T,0.5218879151472012
2015-06-01,TAP,0.534632579813674
2015-06-01,TDG,0.5119864339290656
2015-06-01,TEL,0.5272556262380194
2015-06-01,TGT,0.5245680736610201
2015-06-01,TIF,0.5111103943495559
2015-06-01,TJX,0.5272556262380194
2015-06-01,TMK,0.5239951595518013
2015-06-01,TMO,0.524070476846466
2015-06-01,TPR,0.5365538605290097
2015-06-01,TRIP,0.5368345784510139
2015-06-01,TROW,0.5272556262380194
2015-06-01,TRV,0.5359367406087399
2015-06-01,TSCO,0.5265890804627391
2015-06-01,TSN,0.5123313825946723
2015-06-01,TSS,0.51629942573006
2015-06-01,TWX,0.5269578288042963
2015-06-01,TXN,0.5263650027795127
2015-06-01,TXT,0.527444433850375
2015-06-01,UAA,0.5239744163932767
2015-06-01,UAL,0.538167276975823
2015-06-01,UDR,0.5242587244884296
2015-06-01,UHS,0.5108628071577734
2015-06-01,ULTA,0.5239951595518013
2015-06-01,UNH,0.5123313825946723
2015-06-01,UNM,0.5218879151472012
2015-06-01,UNP,0.5379540831391423
2015-06-01,UPS,0.527444433850375
2015-06-01,URI,0.5355543957865442
2015-06-01,USB,0.5272556262380194
2015-06-01,UTX,0.5265890804627391
2015-06-01,V,0.5123313825946723
2015-06-01,VAR,0.5378525986929954
2015-06-01,VFC,0.5369360939819591
2015-06-01,VIAB,0.5360944077214435
2015-06-01,VLO,0.5265890804627391
2015-06-01,VMC,0.5163213908393112
2015-06-01,VNO,0.5353920019998638
2015-06-01,VRSK,0.5261284567051647
2015-06-01,VRSN,0.534632579813674
2015-06-01,VRTX,0.5239951595518013
2015-06-01,VTR,0.5369360939819591
2015-06-01,VZ,0.5272556262380194
2015-06-01,WAT,0.5108628071577734
2015-06-01,WBA,0.5239951595518013
2015-06-01,WDC,0.5254247987575978
2015-06-01,WEC,0.5269578288042963
2015-06-01,WFC,0.5239951595518013
2015-06-01,WHR,0.5322130356386682
2015-06-01,WM,0.5363915136889729
2015-06-01,WMB,0.5265890804627391
2015-06-01,WMT,0.5368345784510139
2015-06-01,WU,0.5218879151472012
2015-06-01,WY,0.5218879151472012
2015-06-01,WYN,0.5369360939819591
2015-06-01,WYNN,0.5437570963371615
2015-06-01,XEC,0.5353920019998638
2015-06-01,XEL,0.5234018037739483
2015-06-01,XL,0.5218879151472012
2015-06-01,XLNX,0.5093424958436803
2015-06-01,XOM,0.5359367406087399
2015-06-01,XRAY,0.5239951595518013
2015-06-01,XRX,0.5363915136889729
2015-06-01,XYL,0.5218879151472012
2015-06-01,YUM,0.5163213908393112
2015-06-01,ZBH,0.5272738965852819
2015-06-01,ZION,0.5218879151472012
2015-06-01,ZTS,0.5114553713668495
2015-06-02,A,0.5257221510881654
2015-06-02,AAL,0.5381761222231096
2015-06-02,AAP,0.5119864339290656
2015-06-02,AAPL,0.5123313825946723
2015-06-02,ABBV,0.5123313825946723
2015-06-02,ABC,0.5272556262380194
2015-06-02,ABT,0.5163717447248566
2015-06-02,ACN,0.5123313825946723
2015-06-02,ADBE,0.5123313825946723
2015-06-02,ADI,0.5111103943495559
2015-06-02,ADM,0.5114553713668495
2015-06-02,ADP,0.5272556262380194
2015-06-02,ADS,0.5245680736610201
2015-06-02,ADSK,0.5365538605290097
2015-06-02,AEE,0.5342500942729465
2015-06-02,AEP,0.5272556262380194
2015-06-02,AES,0.521898363718295
2015-06-02,AET,0.5108628071577734
2015-06-02,AFL,0.534632579813674
2015-06-02,AGN,0.5117388665707456
2015-06-02,AIG,0.5163717447248566
2015-06-02,AIV,0.5239744163932767
2015-06-02,AIZ,0.5114553713668495
2015-06-02,AJG,0.5239951595518013
2015-06-02,AKAM,0.5288598386603642
2015-06-02,ALB,0.5239951595518013
2015-06-02,ALGN,0.5101450061313114
2015-06-02,ALK,0.5261284567051647
2015-06-02,ALL,0.5363915136889729
2015-06-02,ALLE,0.5251411019258377
2015-06-02,ALXN,0.5347774923510653
2015-06-02,AMAT,0.5245478784804073
2015-06-02,AMD,0.5348762997942579
2015-06-02,AME,0.5239951595518013
2015-06-02,AMG,0.5123313825946723
2015-06-02,AMGN,0.5330556302572017
2015-06-02,AMP,0.5325104597186704
2015-06-02,AMT,0.5245680736610201
2015-06-02,AMZN,0.5115046898469117
2015-06-02,ANDV,0.5272556262380194
2015-06-02,ANSS,0.5123313825946723
2015-06-02,ANTM,0.5117388665707456
2015-06-02,AON,0.5123313825946723
2015-06-02,AOS,0.5114553713668495
2015-06-02,APA,0.5388513763290027
2015-06-02,APC,0.5371771382379757
2015-06-02,APD,0.528446212651057
2015-06-02,APH,0.5270685214524098
2015-06-02,ARE,0.5269578288042963
2015-06-02,ARNC,0.5368345784510139
2015-06-02,ATVI,0.5148504259039484
2015-06-02,AVB,0.5325104597186704
2015-06-02,AVGO,0.5108628071577734
2015-06-02,AVY,0.5119864339290656
2015-06-02,AWK,0.534632579813674
2015-06-02,AXP,0.5239951595518013
2015-06-02,AYI,0.5117388665707456
2015-06-02,AZO,0.534297037083859
2015-06-02,BA,0.534297037083859
2015-06-02,BAC,0.5206956719794864
2015-06-02,BAX,0.5365538605290097
2015-06-02,BBT,0.5224606871432445
2015-06-02,BBY,0.5363915136889729
2015-06-02,BDX,0.5317504468597881
2015-06-02,BEN,0.5272556262380194
2015-06-02,BF.B,0.5239951595518013
2015-06-02,BIIB,0.5437570963371615
2015-06-02,BK,0.5239951595518013
2015-06-02,BLK,0.5330556302572017
2015-06-02,BLL,0.5257221510881654
2015-06-02,BMY,0.5248670354730967
2015-06-02,BRK.B,0.5243684513256296
2015-06-02,BSX,0.5215307732585335
2015-06-02,BWA,0.5270685214524098
2015-06-02,BXP,0.5330556302572017
2015-06-02,C,0.5239951595518013
2015-06-02,CA,0.5342500942729465
2015-06-02,CAG,0.5224606871432445
2015-06-02,CAH,0.5254247987575978
2015-06-02,CAT,0.5265890804627391
2015-06-02,CB,0.5359367406087399
2015-06-02,CBG,0.5224606871432445
2015-06-02,CBOE,0.527444433850375
2015-06-02,CBS,0.5239951595518013
2015-06-02,CCI,0.5363915136889729
2015-06-02,CCL,0.5239951595518013
2015-06-02,CDNS,0.5212335961991545
2015-06-02,CELG,0.5265890804627391
2015-06-02,CERN,0.5363915136889729
2015-06-02,CF,0.5111103943495559
2015-06-02,CFG,0.5212335961991545
2015-06-02,CHD,0.5239744163932767
2015-06-02,CHK,0.5285702068259092
2015-06-02,CHRW,0.5388513763290027
2015-06-02,CHTR,0.5437570963371615
2015-06-02,CI,0.5108628071577734
2015-06-02,CINF,0.534632579813674
2015-06-02,CL,0.5369360939819591
2015-06-02,CLX,0.5272556262380194
2015-06-02,CMA,0.5175191411223523
2015-06-02,CMCSA,0.5257394533588458
2015-06-02,CME,0.520175110081551
2015-06-02,CMG,0.5437570963371615
2015-06-02,CMI,0.5330556302572017
2015-06-02,CMS,0.5257221510881654
2015-06-02,CNC,0.5111103943495559
2015-06-02,CNP,0.5256203491398533
2015-06-02,COF,0.5163717447248566
2015-06-02,COG,0.5218879151472012
2015-06-02,COL,0.5342500942729465
2015-06-02,COO,0.5251411019258377
2015-06-02,COP,0.5363915136889729
2015-06-02,COST,0.5330556302572017
2015-06-02,COTY,0.5212335961991545
2015-06-02,CPB,0.5163717447248566
2015-06-02,CRM,0.5123313825946723
2015-06-02,CSCO,0.5218879151472012
2015-06-02,CSX,0.5257221510881654
2015-06-02,CTAS,0.5114553713668495
2015-06-02,CTL,0.5365538605290097
2015-06-02,CTSH,0.5114553713668495
2015-06-02,CTXS,0.5251411019258377
2015-06-02,CVS,0.5239951595518013
2015-06-02,CVX,0.5378525986929954
2015-06-02,CXO,0.5272738965852819
2015-06-02,D,0.5342500942729465
2015-06-02,DAL,0.5363915136889729
2015-06-02,DE,0.5123313825946723
2015-06-02,DFS,0.5272556262380194
2015-06-02,DG,0.5272738965852819
2015-06-02,DGX,0.5123313825946723
2015-06-02,DHI,0.5234018037739483
2015-06-02,DHR,0.5123313825946723
2015-06-02,DIS,0.5175191411223523
2015-06-02,DISCA,0.5230343128332942
2015-06-02,DISCK,0.5230343128332942
2015-06-02,DISH,0.5154961277078615
2015-06-02,DLR,0.5239951595518013
2015-06-02,DLTR,0.5345648346294161
2015-06-02,DOV,0.5163717447248566
2015-06-02,DPS,0.5272556262380194
2015-06-02,DRE,0.5257221510881654
2015-06-02,DRI,0.5239951595518013
2015-06-02,DTE,0.534632579813674
2015-06-02,DUK,0.5369360939819591
2015-06-02,DVA,0.5163717447248566
2015-06-02,DVN,0.5272556262380194
2015-06-02,EA,0.5123313825946723
2015-06-02,EBAY,0.5114553713668495
2015-06-02,ECL,0.5239951595518013
2015-06-02,ED,0.5269578288042963
2015-06-02,EFX,0.524697932714376
2015-06-02,EIX,0.5272556262380194
2015-06-02,EL,0.524697932714376
2015-06-02,EMN,0.5239951595518013
2015-06-02,EMR,0.5163717447248566
2015-06-02,EOG,0.5371771382379757
2015-06-02,EQIX,0.5108628071577734
2015-06-02,EQR,0.534632579813674
2015-06-02,EQT,0.534632579813674
2015-06-02,ES,0.5272556262380194
2015-06-02,ESRX,0.5287480143946147
2015-06-02,ESS,0.5322130356386682
2015-06-02,ETFC,0.5212335961991545
2015-06-02,ETN,0.5163717447248566
2015-06-02,ETR,0.5272556262380194
2015-06-02,EW,0.5268291336486153
2015-06-02,EXC,0.5249609409767311
2015-06-02,EXPD,0.5272556262380194
2015-06-02,EXPE,0.5117388665707456
2015-06-02,EXR,0.5232473183075028
2015-06-02,F,0.5285702068259092
2015-06-02,FAST,0.5239744163932767
2015-06-02,FB,0.5254247987575978
2015-06-02,FBHS,0.5251411019258377
2015-06-02,FCX,0.534632579813674
2015-06-02,FDX,0.5123313825946723
2015-06-02,FE,0.5257221510881654
2015-06-02,FFIV,0.5163213908393112
2015-06-02,FIS,0.5368345784510139
2015-06-02,FISV,0.5239951595518013
2015-06-02,FITB,0.5218879151472012
2015-06-02,FL,0.5163717447248566
2015-06-02,FLIR,0.5257221510881654
2015-06-02,FLR,0.5369360939819591
2015-06-02,FLS,0.5363915136889729
2015-06-02,FMC,0.5369360939819591
2015-06-02,FOX,0.5249609409767311
2015-06-02,FOXA,0.5257221510881654
2015-06-02,FRT,0.5325104597186704
2015-06-02,FTI,0.5236069651077017
2015-06-02,GD,0.5123313825946723
2015-06-02,GE,0.5218879151472012
2015-06-02,GGP,0.5234018037739483
2015-06-02,GILD,0.5108628071577734
2015-06-02,GIS,0.527444433850375
2015-06-02,GLW,0.5257221510881654
2015-06-02,GM,0.526108267927707
2015-06-02,GOOG,0.5276880013103493
2015-06-02,GOOGL,0.5405211774113163
2015-06-02,GPC,0.5358351953852025
2015-06-02,GPN,0.5114553713668495
2015-06-02,GPS,0.5368345784510139
2015-06-02,GRMN,0.529667773896268
2015-06-02,GS,0.5117388665707456
2015-06-02,GT,0.5093424958436803
2015-06-02,GWW,0.5317504468597881
2015-06-02,HAL,0.5343353252143023
2015-06-02,HAS,0.5123313825946723
2015-06-02,HBAN,0.5227555228182543
2015-06-02,HBI,0.5253298143548445
2015-06-02,HCA,0.5119864339290656
2015-06-02,HCN,0.5363915136889729
2015-06-02,HCP,0.5369360939819591
2015-06-02,HD,0.5245680736610201
2015-06-02,HES,0.5381761222231096
2015-06-02,HIG,0.5257221510881654
2015-06-02,HII,0.537168290312022
2015-06-02,HOG,0.5369360939819591
2015-06-02,HOLX,0.5114553713668495
2015-06-02,HON,0.520175110081551
2015-06-02,HP,0.5319497364403445
2015-06-02,HRB,0.5218879151472012
2015-06-02,HRL,0.5218879151472012
2015-06-02,HRS,0.5265890804627391
2015-06-02,HSIC,0.5239951595518013
2015-06-02,HST,0.5234018037739483
2015-06-02,HSY,0.5358351953852025
2015-06-02,HUM,0.5064509289379661
2015-06-02,IBM,0.5234170036638811
2015-06-02,ICE,0.5239951595518013
2015-06-02,IDXX,0.5363915136889729
2015-06-02,IFF,0.5265890804627391
2015-06-02,ILMN,0.5108628071577734
2015-06-02,INCY,0.5117388665707456
2015-06-02,INFO,0.5230343128332942
2015-06-02,INTC,0.5218879151472012
2015-06-02,INTU,0.5111103943495559
2015-06-02,IP,0.5368345784510139
2015-06-02,IPG,0.5257221510881654
2015-06-02,IQV,0.5123313825946723
2015-06-02,IR,0.5239951595518013
2015-06-02,IRM,0.5257221510881654
2015-06-02,ISRG,0.5276880013103493
2015-06-02,IT,0.5123313825946723
2015-06-02,ITW,0.534632579813674
2015-06-02,IVZ,0.5257221510881654
2015-06-02,JBHT,0.5359367406087399
2015-06-02,JCI,0.525424257139422
2015-06-02,JEC,0.5343353252143023
2015-06-02,JNJ,0.5272556262380194
2015-06-02,JNPR,0.5157261135994897
2015-06-02,JPM,0.5123313825946723
2015-06-02,JWN,0.5369360939819591
2015-06-02,K,0.5345309970677674
2015-06-02,KEY,0.5215292524783817
2015-06-02,KIM,0.5257221510881654
2015-06-02,KLAC,0.5255084422145265
2015-06-02,KMB,0.5272556262380194
2015-06-02,KMI,0.5342500942729465
2015-06-02,KMX,0.520175110081551
2015-06-02,KO,0.5239744163932767
2015-06-02,KORS,0.544753914125731
2015-06-02,KR,0.5249609409767311
2015-06-02,KSS,0.538167276975823
2015-06-02,KSU,0.537168290312022
2015-06-02,L,0.5282033008087955
2015-06-02,LB,0.5359367406087399
2015-06-02,LEG,0.5163717447248566
2015-06-02,LEN,0.5272556262380194
2015-06-02,LH,0.5353920019998638
2015-06-02,LKQ,0.5114553713668495
2015-06-02,LLL,0.5353920019998638
2015-06-02,LLY,0.5111103943495559
2015-06-02,LMT,0.5325104597186704
2015-06-02,LNC,0.5272556262380194
2015-06-02,LNT,0.5257221510881654
2015-06-02,LOW,0.5363915136889729
2015-06-02,LRCX,0.5111103943495559
2015-06-02,LUK,0.5218879151472012
2015-06-02,LUV,0.5381761222231096
2015-06-02,LYB,0.5123313825946723
2015-06-02,M,0.5175191411223523
2015-06-02,MA,0.5123313825946723
2015-06-02,MAA,0.5239951595518013
2015-06-02,MAC,0.5254247987575978
2015-06-02,MAR,0.5363915136889729
2015-06-02,MAS,0.5218879151472012
2015-06-02,MAT,0.5257221510881654
2015-06-02,MCD,0.5272556262380194
2015-06-02,MCHP,0.5269578288042963
2015-06-02,MCK,0.5117388665707456
2015-06-02,MCO,0.5123313825946723
2015-06-02,MDLZ,0.5114553713668495
2015-06-02,MDT,0.5239951595518013
2015-06-02,MET,0.5239951595518013
2015-06-02,MGM,0.5282033008087955
2015-06-02,MHK,0.5128868857619524
2015-06-02,MKC,0.5163717447248566
2015-06-02,MLM,0.5243536103967821
2015-06-02,MMC,0.5239951595518013
2015-06-02,MMM,0.5325104597186704
